"uri","righteyex","righteyey","lefteyex","lefteyey"
"nd1/Fall2002/2002-255/04219d74.JPG",748,435,856,423
"nd1/Fall2002/2002-255/04219d75.JPG",752,434,861,426
"nd1/Fall2002/2002-255/04222d72.JPG",630,734,822,717
"nd1/Fall2002/2002-255/04222d73.JPG",618,747,803,733
"nd1/Fall2002/2002-255/04222d74.JPG",801,595,898,593
"nd1/Fall2002/2002-255/04222d75.JPG",831,595,931,594
"nd1/Fall2002/2002-255/04226d72.JPG",509,718,714,689
"nd1/Fall2002/2002-255/04226d73.JPG",505,727,708,694
"nd1/Fall2002/2002-255/04226d74.JPG",610,477,713,466
"nd1/Fall2002/2002-255/04226d75.JPG",624,477,728,464
"nd1/Fall2002/2002-255/04227d64.JPG",488,664,691,636
"nd1/Fall2002/2002-255/04227d65.JPG",559,636,764,617
"nd1/Fall2002/2002-255/04227d68.JPG",720,407,826,416
"nd1/Fall2002/2002-255/04227d69.JPG",728,410,834,412
"nd1/Fall2002/2002-255/04265d54.JPG",481,677,665,665
"nd1/Fall2002/2002-255/04265d55.JPG",513,689,697,675
"nd1/Fall2002/2002-255/04265d58.JPG",781,343,881,349
"nd1/Fall2002/2002-255/04265d59.JPG",784,339,883,347
"nd1/Fall2002/2002-255/04279d20.JPG",525,816,705,807
"nd1/Fall2002/2002-255/04279d21.JPG",524,835,705,824
"nd1/Fall2002/2002-255/04279d22.JPG",818,672,909,674
"nd1/Fall2002/2002-255/04279d23.JPG",817,682,910,681
"nd1/Fall2002/2002-255/04365d14.JPG",509,666,711,666
"nd1/Fall2002/2002-255/04365d15.JPG",518,683,717,690
"nd1/Fall2002/2002-255/04365d16.JPG",684,446,789,451
"nd1/Fall2002/2002-255/04365d17.JPG",681,454,790,457
"nd1/Fall2002/2002-255/04423d14.JPG",561,756,735,737
"nd1/Fall2002/2002-255/04423d15.JPG",578,768,754,751
"nd1/Fall2002/2002-255/04423d16.JPG",720,435,812,434
"nd1/Fall2002/2002-255/04423d17.JPG",713,440,804,440
"nd1/Fall2002/2002-255/04431d02.JPG",580,574,778,563
"nd1/Fall2002/2002-255/04431d03.JPG",555,586,747,573
"nd1/Fall2002/2002-255/04431d04.JPG",780,695,885,693
"nd1/Fall2002/2002-255/04431d05.JPG",772,700,877,698
"nd1/Fall2002/2002-255/04515d14.JPG",488,694,664,674
"nd1/Fall2002/2002-255/04515d15.JPG",475,700,653,687
"nd1/Fall2002/2002-255/04515d16.JPG",240,676,329,663
"nd1/Fall2002/2002-255/04515d17.JPG",714,633,813,626
"nd1/Fall2002/2002-255/04551d14.JPG",535,824,726,820
"nd1/Fall2002/2002-255/04551d15.JPG",518,822,709,820
"nd1/Fall2002/2002-255/04551d16.JPG",644,462,741,471
"nd1/Fall2002/2002-255/04551d17.JPG",664,462,760,477
"nd1/Fall2002/2002-255/04556d14.JPG",503,569,718,543
"nd1/Fall2002/2002-255/04556d15.JPG",528,557,748,536
"nd1/Fall2002/2002-255/04556d16.JPG",794,541,902,540
"nd1/Fall2002/2002-255/04556d17.JPG",788,544,897,544
"nd1/Fall2002/2002-255/04559d14.JPG",518,676,731,653
"nd1/Fall2002/2002-255/04559d15.JPG",515,681,727,665
"nd1/Fall2002/2002-255/04559d16.JPG",647,714,759,723
"nd1/Fall2002/2002-255/04559d17.JPG",645,724,752,729
"nd1/Fall2002/2002-255/04561d14.JPG",449,1294,622,1295
"nd1/Fall2002/2002-255/04561d15.JPG",491,833,672,822
"nd1/Fall2002/2002-255/04561d16.JPG",759,683,854,684
"nd1/Fall2002/2002-255/04561d17.JPG",698,686,796,689
"nd1/Fall2002/2002-255/04564d06.JPG",487,717,667,715
"nd1/Fall2002/2002-255/04564d07.JPG",482,728,663,724
"nd1/Fall2002/2002-255/04564d10.JPG",687,419,787,422
"nd1/Fall2002/2002-255/04564d11.JPG",679,402,777,406
"nd1/Fall2002/2002-260/04211d72.JPG",441,502,622,493
"nd1/Fall2002/2002-260/04211d73.JPG",412,507,592,494
"nd1/Fall2002/2002-260/04211d74.JPG",653,508,742,509
"nd1/Fall2002/2002-260/04211d75.JPG",648,505,734,502
"nd1/Fall2002/2002-260/04213d66.JPG",437,528,638,508
"nd1/Fall2002/2002-260/04213d67.JPG",454,526,653,502
"nd1/Fall2002/2002-260/04213d68.JPG",673,534,764,535
"nd1/Fall2002/2002-260/04213d69.JPG",663,542,752,536
"nd1/Fall2002/2002-260/04252d36.JPG",447,649,658,638
"nd1/Fall2002/2002-260/04252d37.JPG",439,646,651,631
"nd1/Fall2002/2002-260/04252d38.JPG",668,314,765,324
"nd1/Fall2002/2002-260/04252d39.JPG",642,327,731,327
"nd1/Fall2002/2002-260/04261d50.JPG",366,484,555,477
"nd1/Fall2002/2002-260/04261d51.JPG",353,474,542,467
"nd1/Fall2002/2002-260/04261d52.JPG",694,441,785,441
"nd1/Fall2002/2002-260/04261d53.JPG",559,484,651,477
"nd1/Fall2002/2002-260/04274d32.JPG",617,552,821,535
"nd1/Fall2002/2002-260/04274d33.JPG",605,555,808,541
"nd1/Fall2002/2002-260/04274d34.JPG",803,407,889,409
"nd1/Fall2002/2002-260/04274d35.JPG",807,410,891,414
"nd1/Fall2002/2002-260/04386d00.JPG",397,638,546,624
"nd1/Fall2002/2002-260/04386d01.JPG",402,636,556,627
"nd1/Fall2002/2002-260/04386d04.JPG",696,649,781,648
"nd1/Fall2002/2002-260/04386d05.JPG",740,666,821,670
"nd1/Fall2002/2002-260/04400d14.JPG",451,805,643,778
"nd1/Fall2002/2002-260/04400d15.JPG",447,812,639,789
"nd1/Fall2002/2002-260/04400d16.JPG",642,550,730,542
"nd1/Fall2002/2002-260/04400d17.JPG",641,548,728,544
"nd1/Fall2002/2002-260/04415d14.JPG",631,976,822,952
"nd1/Fall2002/2002-260/04415d15.JPG",613,982,802,958
"nd1/Fall2002/2002-260/04415d16.JPG",695,513,786,508
"nd1/Fall2002/2002-260/04415d17.JPG",689,517,776,511
"nd1/Fall2002/2002-260/04424d20.JPG",481,544,666,511
"nd1/Fall2002/2002-260/04424d21.JPG",467,544,658,513
"nd1/Fall2002/2002-260/04424d22.JPG",670,539,756,530
"nd1/Fall2002/2002-260/04424d23.JPG",668,539,754,528
"nd1/Fall2002/2002-260/04428d12.JPG",461,729,663,720
"nd1/Fall2002/2002-260/04428d13.JPG",439,727,646,717
"nd1/Fall2002/2002-260/04428d16.JPG",663,486,757,485
"nd1/Fall2002/2002-260/04428d17.JPG",605,484,700,486
"nd1/Fall2002/2002-260/04435d19.JPG",731,889,923,869
"nd1/Fall2002/2002-260/04435d20.JPG",725,917,918,893
"nd1/Fall2002/2002-260/04435d21.JPG",664,636,750,627
"nd1/Fall2002/2002-260/04435d22.JPG",688,617,770,616
"nd1/Fall2002/2002-260/04515d18.JPG",367,714,554,693
"nd1/Fall2002/2002-260/04515d19.JPG",384,716,574,709
"nd1/Fall2002/2002-260/04515d22.JPG",649,335,737,331
"nd1/Fall2002/2002-260/04515d23.JPG",640,343,727,339
"nd1/Fall2002/2002-260/04573d17.JPG",510,925,713,898
"nd1/Fall2002/2002-260/04573d18.JPG",474,953,670,921
"nd1/Fall2002/2002-260/04573d21.JPG",661,565,749,561
"nd1/Fall2002/2002-260/04573d22.JPG",644,570,738,564
"nd1/Fall2002/2002-261/04203d72.JPG",558,606,763,598
"nd1/Fall2002/2002-261/04203d73.JPG",568,601,777,596
"nd1/Fall2002/2002-261/04203d74.JPG",672,566,771,566
"nd1/Fall2002/2002-261/04203d75.JPG",688,566,786,567
"nd1/Fall2002/2002-261/04227d72.JPG",505,457,710,432
"nd1/Fall2002/2002-261/04227d73.JPG",493,448,698,421
"nd1/Fall2002/2002-261/04227d74.JPG",679,685,782,683
"nd1/Fall2002/2002-261/04227d75.JPG",722,692,828,688
"nd1/Fall2002/2002-261/04256d66.JPG",522,564,703,577
"nd1/Fall2002/2002-261/04256d67.JPG",503,543,687,551
"nd1/Fall2002/2002-261/04256d68.JPG",719,366,819,371
"nd1/Fall2002/2002-261/04256d69.JPG",703,371,800,373
"nd1/Fall2002/2002-261/04273d44.JPG",510,644,698,638
"nd1/Fall2002/2002-261/04273d45.JPG",482,646,672,638
"nd1/Fall2002/2002-261/04273d46.JPG",713,609,807,607
"nd1/Fall2002/2002-261/04273d47.JPG",693,608,790,607
"nd1/Fall2002/2002-261/04319d19.JPG",538,685,750,670
"nd1/Fall2002/2002-261/04319d20.JPG",553,685,765,670
"nd1/Fall2002/2002-261/04319d21.JPG",788,261,897,255
"nd1/Fall2002/2002-261/04319d22.JPG",759,259,869,252
"nd1/Fall2002/2002-261/04322d08.JPG",524,504,716,492
"nd1/Fall2002/2002-261/04322d09.JPG",552,499,745,489
"nd1/Fall2002/2002-261/04322d10.JPG",644,223,745,220
"nd1/Fall2002/2002-261/04322d11.JPG",670,222,769,220
"nd1/Fall2002/2002-261/04326d02.JPG",600,695,781,687
"nd1/Fall2002/2002-261/04326d03.JPG",588,711,766,700
"nd1/Fall2002/2002-261/04326d04.JPG",727,417,815,418
"nd1/Fall2002/2002-261/04326d05.JPG",727,423,814,421
"nd1/Fall2002/2002-261/04349d00.JPG",429,632,642,629
"nd1/Fall2002/2002-261/04349d01.JPG",448,636,657,633
"nd1/Fall2002/2002-261/04349d04.JPG",701,330,804,332
"nd1/Fall2002/2002-261/04349d05.JPG",699,335,802,337
"nd1/Fall2002/2002-261/04361d00.JPG",528,586,711,578
"nd1/Fall2002/2002-261/04361d01.JPG",519,577,708,571
"nd1/Fall2002/2002-261/04361d04.JPG",734,328,826,326
"nd1/Fall2002/2002-261/04361d05.JPG",730,329,824,327
"nd1/Fall2002/2002-261/04366d00.JPG",570,404,747,383
"nd1/Fall2002/2002-261/04366d01.JPG",570,416,749,395
"nd1/Fall2002/2002-261/04366d04.JPG",760,523,851,518
"nd1/Fall2002/2002-261/04366d05.JPG",774,535,865,530
"nd1/Fall2002/2002-261/04380d00.JPG",497,650,701,654
"nd1/Fall2002/2002-261/04380d01.JPG",502,642,707,646
"nd1/Fall2002/2002-261/04380d04.JPG",684,303,783,310
"nd1/Fall2002/2002-261/04380d05.JPG",710,302,810,312
"nd1/Fall2002/2002-261/04381d00.JPG",430,599,627,584
"nd1/Fall2002/2002-261/04381d01.JPG",430,613,627,594
"nd1/Fall2002/2002-261/04381d04.JPG",689,288,789,285
"nd1/Fall2002/2002-261/04381d05.JPG",671,293,773,290
"nd1/Fall2002/2002-261/04409d00.JPG",518,464,718,427
"nd1/Fall2002/2002-261/04409d01.JPG",550,462,752,424
"nd1/Fall2002/2002-261/04409d04.JPG",664,474,763,463
"nd1/Fall2002/2002-261/04409d05.JPG",677,471,778,466
"nd1/Fall2002/2002-261/04434d12.JPG",524,483,739,452
"nd1/Fall2002/2002-261/04434d13.JPG",525,502,737,471
"nd1/Fall2002/2002-261/04434d16.JPG",749,536,850,538
"nd1/Fall2002/2002-261/04434d17.JPG",767,535,869,532
"nd1/Fall2002/2002-261/04471d02.JPG",478,322,682,322
"nd1/Fall2002/2002-261/04471d03.JPG",487,336,689,334
"nd1/Fall2002/2002-261/04471d04.JPG",707,402,803,403
"nd1/Fall2002/2002-261/04471d05.JPG",711,403,808,407
"nd1/Fall2002/2002-261/04473d02.JPG",534,623,724,616
"nd1/Fall2002/2002-261/04473d03.JPG",534,630,727,625
"nd1/Fall2002/2002-261/04473d04.JPG",726,445,821,440
"nd1/Fall2002/2002-261/04473d05.JPG",728,453,824,449
"nd1/Fall2002/2002-261/04514d12.JPG",454,485,657,475
"nd1/Fall2002/2002-261/04514d13.JPG",467,486,671,476
"nd1/Fall2002/2002-261/04514d16.JPG",699,343,794,342
"nd1/Fall2002/2002-261/04514d17.JPG",675,346,773,350
"nd1/Fall2002/2002-261/04537d00.JPG",530,394,740,391
"nd1/Fall2002/2002-261/04537d01.JPG",522,398,732,398
"nd1/Fall2002/2002-261/04537d04.JPG",548,634,642,630
"nd1/Fall2002/2002-261/04537d05.JPG",764,381,866,384
"nd1/Fall2002/2002-261/04557d14.JPG",589,495,778,473
"nd1/Fall2002/2002-261/04557d15.JPG",683,490,871,464
"nd1/Fall2002/2002-261/04557d16.JPG",653,546,753,547
"nd1/Fall2002/2002-261/04557d17.JPG",637,551,734,546
"nd1/Fall2002/2002-262/04207d78.JPG",485,809,684,787
"nd1/Fall2002/2002-262/04207d79.JPG",482,793,687,772
"nd1/Fall2002/2002-262/04207d80.JPG",632,419,716,414
"nd1/Fall2002/2002-262/04207d81.JPG",623,418,708,412
"nd1/Fall2002/2002-262/04239d54.JPG",556,440,757,425
"nd1/Fall2002/2002-262/04239d55.JPG",567,442,770,429
"nd1/Fall2002/2002-262/04239d56.JPG",696,408,778,406
"nd1/Fall2002/2002-262/04239d57.JPG",691,414,774,410
"nd1/Fall2002/2002-262/04265d62.JPG",499,682,682,666
"nd1/Fall2002/2002-262/04265d63.JPG",523,690,706,675
"nd1/Fall2002/2002-262/04265d64.JPG",686,446,767,445
"nd1/Fall2002/2002-262/04265d65.JPG",690,442,767,445
"nd1/Fall2002/2002-262/04282d00.JPG",492,552,676,523
"nd1/Fall2002/2002-262/04282d01.JPG",493,559,680,535
"nd1/Fall2002/2002-262/04282d04.JPG",660,611,734,609
"nd1/Fall2002/2002-262/04282d05.JPG",653,598,734,587
"nd1/Fall2002/2002-262/04299d02.JPG",648,1033,839,1023
"nd1/Fall2002/2002-262/04299d03.JPG",610,981,791,968
"nd1/Fall2002/2002-262/04299d04.JPG",673,381,753,382
"nd1/Fall2002/2002-262/04299d05.JPG",684,387,762,384
"nd1/Fall2002/2002-262/04300d02.JPG",564,627,759,626
"nd1/Fall2002/2002-262/04300d03.JPG",571,630,769,638
"nd1/Fall2002/2002-262/04300d04.JPG",684,348,762,355
"nd1/Fall2002/2002-262/04300d05.JPG",711,346,792,352
"nd1/Fall2002/2002-262/04302d02.JPG",478,671,677,654
"nd1/Fall2002/2002-262/04302d03.JPG",479,681,677,656
"nd1/Fall2002/2002-262/04302d04.JPG",583,381,668,369
"nd1/Fall2002/2002-262/04302d05.JPG",636,380,718,368
"nd1/Fall2002/2002-262/04315d02.JPG",699,609,879,592
"nd1/Fall2002/2002-262/04315d03.JPG",702,630,880,615
"nd1/Fall2002/2002-262/04315d04.JPG",713,223,791,221
"nd1/Fall2002/2002-262/04315d05.JPG",716,224,788,222
"nd1/Fall2002/2002-262/04324d02.JPG",439,656,638,639
"nd1/Fall2002/2002-262/04324d03.JPG",423,681,622,663
"nd1/Fall2002/2002-262/04324d04.JPG",681,250,760,246
"nd1/Fall2002/2002-262/04324d05.JPG",658,253,738,245
"nd1/Fall2002/2002-262/04337d02.JPG",520,500,719,498
"nd1/Fall2002/2002-262/04337d03.JPG",580,499,777,501
"nd1/Fall2002/2002-262/04337d04.JPG",694,179,777,183
"nd1/Fall2002/2002-262/04337d05.JPG",708,182,786,187
"nd1/Fall2002/2002-262/04343d00.JPG",481,945,687,918
"nd1/Fall2002/2002-262/04343d01.JPG",496,939,702,911
"nd1/Fall2002/2002-262/04343d04.JPG",644,373,727,366
"nd1/Fall2002/2002-262/04343d05.JPG",632,372,720,362
"nd1/Fall2002/2002-262/04367d00.JPG",540,513,700,515
"nd1/Fall2002/2002-262/04367d01.JPG",557,529,713,529
"nd1/Fall2002/2002-262/04367d04.JPG",709,558,775,550
"nd1/Fall2002/2002-262/04367d05.JPG",659,552,733,555
"nd1/Fall2002/2002-262/04368d00.JPG",616,757,825,772
"nd1/Fall2002/2002-262/04368d01.JPG",426,776,632,761
"nd1/Fall2002/2002-262/04368d04.JPG",732,503,813,504
"nd1/Fall2002/2002-262/04368d05.JPG",722,502,800,511
"nd1/Fall2002/2002-262/04379d00.JPG",548,732,740,729
"nd1/Fall2002/2002-262/04379d01.JPG",534,737,726,736
"nd1/Fall2002/2002-262/04379d04.JPG",687,557,766,561
"nd1/Fall2002/2002-262/04379d05.JPG",689,553,769,557
"nd1/Fall2002/2002-262/04385d00.JPG",391,723,585,713
"nd1/Fall2002/2002-262/04385d01.JPG",392,723,589,716
"nd1/Fall2002/2002-262/04385d04.JPG",710,456,794,456
"nd1/Fall2002/2002-262/04385d05.JPG",665,449,746,450
"nd1/Fall2002/2002-262/04387d14.JPG",518,631,700,619
"nd1/Fall2002/2002-262/04387d15.JPG",541,634,722,625
"nd1/Fall2002/2002-262/04387d16.JPG",663,285,749,288
"nd1/Fall2002/2002-262/04387d17.JPG",669,282,753,285
"nd1/Fall2002/2002-262/04412d02.JPG",562,507,769,497
"nd1/Fall2002/2002-262/04412d03.JPG",480,568,679,555
"nd1/Fall2002/2002-262/04412d04.JPG",714,322,799,321
"nd1/Fall2002/2002-262/04412d05.JPG",699,303,782,304
"nd1/Fall2002/2002-262/04414d02.JPG",504,502,686,502
"nd1/Fall2002/2002-262/04414d03.JPG",466,535,656,530
"nd1/Fall2002/2002-262/04414d04.JPG",681,448,755,442
"nd1/Fall2002/2002-262/04414d05.JPG",669,441,751,439
"nd1/Fall2002/2002-262/04418d02.JPG",351,460,517,448
"nd1/Fall2002/2002-262/04418d03.JPG",388,421,562,408
"nd1/Fall2002/2002-262/04418d04.JPG",480,583,551,582
"nd1/Fall2002/2002-262/04418d05.JPG",491,583,563,581
"nd1/Fall2002/2002-262/04423d18.JPG",531,562,709,545
"nd1/Fall2002/2002-262/04423d19.JPG",510,596,689,584
"nd1/Fall2002/2002-262/04423d22.JPG",754,344,828,343
"nd1/Fall2002/2002-262/04423d23.JPG",774,345,845,340
"nd1/Fall2002/2002-262/04429d12.JPG",537,793,732,790
"nd1/Fall2002/2002-262/04429d13.JPG",524,803,720,796
"nd1/Fall2002/2002-262/04429d16.JPG",677,545,757,547
"nd1/Fall2002/2002-262/04429d17.JPG",682,541,762,547
"nd1/Fall2002/2002-262/04449d00.JPG",530,631,729,633
"nd1/Fall2002/2002-262/04449d01.JPG",527,622,724,618
"nd1/Fall2002/2002-262/04449d04.JPG",695,262,774,266
"nd1/Fall2002/2002-262/04449d05.JPG",692,266,773,266
"nd1/Fall2002/2002-262/04478d00.JPG",517,448,707,436
"nd1/Fall2002/2002-262/04478d01.JPG",534,445,727,429
"nd1/Fall2002/2002-262/04478d04.JPG",732,427,811,421
"nd1/Fall2002/2002-262/04478d05.JPG",736,431,816,425
"nd1/Fall2002/2002-262/04482d02.JPG",526,507,719,497
"nd1/Fall2002/2002-262/04482d03.JPG",526,515,721,509
"nd1/Fall2002/2002-262/04482d04.JPG",714,444,790,446
"nd1/Fall2002/2002-262/04482d05.JPG",710,449,787,452
"nd1/Fall2002/2002-262/04488d14.JPG",586,520,775,495
"nd1/Fall2002/2002-262/04488d15.JPG",563,520,750,511
"nd1/Fall2002/2002-262/04488d16.JPG",697,398,772,390
"nd1/Fall2002/2002-262/04488d17.JPG",698,395,773,392
"nd1/Fall2002/2002-262/04494d00.JPG",443,689,649,681
"nd1/Fall2002/2002-262/04494d01.JPG",441,694,646,689
"nd1/Fall2002/2002-262/04494d04.JPG",651,386,737,380
"nd1/Fall2002/2002-262/04494d05.JPG",666,382,744,378
"nd1/Fall2002/2002-262/04513d02.JPG",419,528,607,491
"nd1/Fall2002/2002-262/04513d03.JPG",378,545,564,513
"nd1/Fall2002/2002-262/04513d04.JPG",627,356,713,343
"nd1/Fall2002/2002-262/04513d05.JPG",612,388,701,385
"nd1/Fall2002/2002-262/04516d00.JPG",413,401,615,382
"nd1/Fall2002/2002-262/04516d01.JPG",425,403,638,393
"nd1/Fall2002/2002-262/04516d04.JPG",673,203,765,198
"nd1/Fall2002/2002-262/04516d05.JPG",666,206,750,200
"nd1/Fall2002/2002-262/04520d02.JPG",573,434,765,423
"nd1/Fall2002/2002-262/04520d03.JPG",573,442,763,430
"nd1/Fall2002/2002-262/04520d04.JPG",705,332,782,331
"nd1/Fall2002/2002-262/04520d05.JPG",696,333,775,330
"nd1/Fall2002/2002-262/04527d00.JPG",435,593,638,561
"nd1/Fall2002/2002-262/04527d01.JPG",452,594,656,569
"nd1/Fall2002/2002-262/04527d04.JPG",678,334,767,329
"nd1/Fall2002/2002-262/04527d05.JPG",675,341,766,338
"nd1/Fall2002/2002-262/04540d12.JPG",518,814,709,806
"nd1/Fall2002/2002-262/04540d13.JPG",543,831,728,851
"nd1/Fall2002/2002-262/04540d16.JPG",741,588,826,596
"nd1/Fall2002/2002-262/04540d17.JPG",720,593,806,593
"nd1/Fall2002/2002-262/04545d02.JPG",480,770,669,750
"nd1/Fall2002/2002-262/04545d03.JPG",452,781,638,758
"nd1/Fall2002/2002-262/04545d04.JPG",715,391,793,380
"nd1/Fall2002/2002-262/04545d05.JPG",721,393,798,385
"nd1/Fall2002/2002-262/04564d14.JPG",504,829,701,833
"nd1/Fall2002/2002-262/04564d15.JPG",507,829,702,825
"nd1/Fall2002/2002-262/04564d16.JPG",686,327,769,326
"nd1/Fall2002/2002-262/04564d17.JPG",693,333,773,333
"nd1/Fall2002/2002-262/04569d00.JPG",604,484,775,480
"nd1/Fall2002/2002-262/04569d01.JPG",592,497,761,494
"nd1/Fall2002/2002-262/04569d04.JPG",703,369,780,367
"nd1/Fall2002/2002-262/04569d05.JPG",695,378,773,378
"nd1/Fall2002/2002-267/02463d194.JPG",546,603,767,599
"nd1/Fall2002/2002-267/02463d195.JPG",545,595,767,594
"nd1/Fall2002/2002-267/02463d198.JPG",727,565,827,566
"nd1/Fall2002/2002-267/02463d199.JPG",747,568,848,571
"nd1/Fall2002/2002-267/04201d76.JPG",468,438,660,421
"nd1/Fall2002/2002-267/04201d77.JPG",471,442,666,426
"nd1/Fall2002/2002-267/04201d80.JPG",739,377,828,373
"nd1/Fall2002/2002-267/04201d81.JPG",744,384,834,384
"nd1/Fall2002/2002-267/04212d76.JPG",362,806,555,807
"nd1/Fall2002/2002-267/04212d77.JPG",391,814,584,819
"nd1/Fall2002/2002-267/04212d80.JPG",668,238,761,243
"nd1/Fall2002/2002-267/04212d81.JPG",661,248,752,250
"nd1/Fall2002/2002-267/04228d84.JPG",534,874,751,864
"nd1/Fall2002/2002-267/04228d85.JPG",519,883,743,869
"nd1/Fall2002/2002-267/04228d86.JPG",701,480,795,476
"nd1/Fall2002/2002-267/04228d87.JPG",700,481,793,480
"nd1/Fall2002/2002-267/04229d84.JPG",523,553,741,526
"nd1/Fall2002/2002-267/04229d85.JPG",527,563,748,536
"nd1/Fall2002/2002-267/04229d86.JPG",771,277,867,270
"nd1/Fall2002/2002-267/04229d87.JPG",755,278,852,268
"nd1/Fall2002/2002-267/04233d52.JPG",445,793,657,784
"nd1/Fall2002/2002-267/04233d53.JPG",449,780,665,772
"nd1/Fall2002/2002-267/04233d56.JPG",753,513,843,520
"nd1/Fall2002/2002-267/04233d57.JPG",748,512,837,518
"nd1/Fall2002/2002-267/04274d36.JPG",423,342,617,329
"nd1/Fall2002/2002-267/04274d37.JPG",424,341,617,327
"nd1/Fall2002/2002-267/04274d40.JPG",724,334,811,331
"nd1/Fall2002/2002-267/04274d41.JPG",705,339,795,337
"nd1/Fall2002/2002-267/04288d02.JPG",561,441,745,427
"nd1/Fall2002/2002-267/04288d03.JPG",548,455,733,445
"nd1/Fall2002/2002-267/04288d04.JPG",745,282,832,283
"nd1/Fall2002/2002-267/04288d05.JPG",737,287,825,287
"nd1/Fall2002/2002-267/04295d14.JPG",552,509,728,490
"nd1/Fall2002/2002-267/04295d15.JPG",578,513,753,495
"nd1/Fall2002/2002-267/04295d16.JPG",715,260,802,252
"nd1/Fall2002/2002-267/04295d17.JPG",715,267,802,259
"nd1/Fall2002/2002-267/04300d06.JPG",504,455,695,466
"nd1/Fall2002/2002-267/04300d07.JPG",506,458,698,471
"nd1/Fall2002/2002-267/04300d10.JPG",748,306,834,311
"nd1/Fall2002/2002-267/04300d11.JPG",747,309,834,313
"nd1/Fall2002/2002-267/04381d08.JPG",616,663,816,644
"nd1/Fall2002/2002-267/04381d09.JPG",618,720,807,704
"nd1/Fall2002/2002-267/04381d10.JPG",731,293,823,293
"nd1/Fall2002/2002-267/04381d11.JPG",733,309,823,308
"nd1/Fall2002/2002-267/04397d24.JPG",508,727,694,711
"nd1/Fall2002/2002-267/04397d25.JPG",521,731,708,714
"nd1/Fall2002/2002-267/04397d28.JPG",693,556,777,557
"nd1/Fall2002/2002-267/04397d29.JPG",689,562,774,561
"nd1/Fall2002/2002-267/04415d18.JPG",497,735,691,719
"nd1/Fall2002/2002-267/04415d19.JPG",478,734,674,717
"nd1/Fall2002/2002-267/04415d22.JPG",710,430,795,425
"nd1/Fall2002/2002-267/04415d23.JPG",713,432,797,430
"nd1/Fall2002/2002-267/04481d02.JPG",486,600,672,594
"nd1/Fall2002/2002-267/04481d03.JPG",483,615,666,605
"nd1/Fall2002/2002-267/04481d04.JPG",709,374,796,377
"nd1/Fall2002/2002-267/04481d05.JPG",706,383,796,384
"nd1/Fall2002/2002-267/04495d02.JPG",470,591,658,559
"nd1/Fall2002/2002-267/04495d03.JPG",460,602,650,569
"nd1/Fall2002/2002-267/04495d04.JPG",686,574,773,568
"nd1/Fall2002/2002-267/04495d05.JPG",737,613,823,605
"nd1/Fall2002/2002-267/04512d26.JPG",537,722,733,706
"nd1/Fall2002/2002-267/04512d27.JPG",550,737,742,718
"nd1/Fall2002/2002-267/04512d28.JPG",728,212,816,206
"nd1/Fall2002/2002-267/04512d29.JPG",721,209,810,204
"nd1/Fall2002/2002-267/04527d08.JPG",508,500,726,478
"nd1/Fall2002/2002-267/04527d09.JPG",495,507,716,488
"nd1/Fall2002/2002-267/04527d10.JPG",643,358,740,356
"nd1/Fall2002/2002-267/04527d11.JPG",615,361,709,359
"nd1/Fall2002/2002-267/04530d02.JPG",472,713,658,699
"nd1/Fall2002/2002-267/04530d03.JPG",474,726,661,709
"nd1/Fall2002/2002-267/04530d04.JPG",746,395,834,385
"nd1/Fall2002/2002-267/04530d05.JPG",735,398,825,386
"nd1/Fall2002/2002-267/04573d25.JPG",500,846,705,822
"nd1/Fall2002/2002-267/04573d26.JPG",487,827,688,801
"nd1/Fall2002/2002-267/04573d27.JPG",779,737,865,736
"nd1/Fall2002/2002-267/04573d28.JPG",758,749,848,744
"nd1/Fall2002/2002-267/04579d26.JPG",457,925,637,917
"nd1/Fall2002/2002-267/04579d27.JPG",496,932,678,922
"nd1/Fall2002/2002-267/04579d28.JPG",685,410,772,411
"nd1/Fall2002/2002-267/04579d29.JPG",683,414,769,415
"nd1/Fall2002/2002-268/04217d82.JPG",535,560,724,538
"nd1/Fall2002/2002-268/04217d83.JPG",528,547,717,527
"nd1/Fall2002/2002-268/04217d86.JPG",701,580,797,572
"nd1/Fall2002/2002-268/04217d87.JPG",705,584,797,573
"nd1/Fall2002/2002-268/04219d82.JPG",604,604,801,578
"nd1/Fall2002/2002-268/04219d83.JPG",624,592,820,572
"nd1/Fall2002/2002-268/04219d86.JPG",801,559,899,548
"nd1/Fall2002/2002-268/04219d87.JPG",807,565,910,558
"nd1/Fall2002/2002-268/04221d82.JPG",446,535,664,528
"nd1/Fall2002/2002-268/04221d83.JPG",446,533,662,528
"nd1/Fall2002/2002-268/04221d86.JPG",782,754,878,751
"nd1/Fall2002/2002-268/04221d87.JPG",778,753,878,748
"nd1/Fall2002/2002-268/04226d82.JPG",536,528,749,499
"nd1/Fall2002/2002-268/04226d83.JPG",491,547,703,515
"nd1/Fall2002/2002-268/04226d86.JPG",732,522,824,511
"nd1/Fall2002/2002-268/04226d87.JPG",740,528,838,517
"nd1/Fall2002/2002-268/04227d76.JPG",466,466,672,453
"nd1/Fall2002/2002-268/04227d77.JPG",494,473,698,455
"nd1/Fall2002/2002-268/04227d80.JPG",800,600,897,591
"nd1/Fall2002/2002-268/04227d81.JPG",817,597,916,593
"nd1/Fall2002/2002-268/04273d48.JPG",516,381,726,363
